,ID,TIME_ROUTE_1,COST_ROUTE_1,TIME_ROUTE_2,COST_ROUTE_2,CHOICE,V_1,V_2,e_1,e_2,U_1,U_2,y_1,y_2,P_1,P_2
1000,501,20,6.5,30,3,2,-22.0,-19.5,-0.6131941563840348,-0.3141590861041929,-22.613194156384036,-19.814159086104194,0,1,0.07585818002124355,0.9241418199787564
1001,501,20,6.5,35,3,1,-22.0,-21.75,-0.013965159385971333,-0.5345159307806636,-22.01396515938597,-22.284515930780664,1,0,0.4378234991142019,0.5621765008857982
1002,502,20,6.5,30,3,1,-22.0,-19.5,2.3642638172860604,-0.7737668230416263,-19.63573618271394,-20.273766823041626,1,0,0.07585818002124355,0.9241418199787564
1003,502,20,6.5,35,3,1,-22.0,-21.75,3.017540093662664,0.7832149363400382,-18.982459906337336,-20.966785063659962,1,0,0.4378234991142019,0.5621765008857982
1004,503,20,6.5,30,3,2,-22.0,-19.5,3.052756543729924,1.7082704617001225,-18.947243456270076,-17.791729538299876,0,1,0.07585818002124355,0.9241418199787564
1005,503,20,6.5,35,3,1,-22.0,-21.75,0.9327296889482578,0.11676084614299852,-21.067270311051743,-21.633239153857,1,0,0.4378234991142019,0.5621765008857982
1006,504,20,6.5,30,3,2,-22.0,-19.5,1.903883016066422,0.40949292630166245,-20.096116983933577,-19.090507073698337,0,1,0.07585818002124355,0.9241418199787564
1007,504,20,6.5,35,3,2,-22.0,-21.75,-0.542138394279135,-0.7472865362881371,-22.542138394279135,-22.497286536288136,0,1,0.4378234991142019,0.5621765008857982
1008,505,20,6.5,30,3,2,-22.0,-19.5,-0.8416075727939993,-1.2615641955683186,-22.841607572794,-20.76156419556832,0,1,0.07585818002124355,0.9241418199787564
1009,505,20,6.5,35,3,1,-22.0,-21.75,2.768892784188824,0.5763953769046615,-19.231107215811175,-21.17360462309534,1,0,0.4378234991142019,0.5621765008857982
1010,506,20,6.5,30,3,2,-22.0,-19.5,0.3460692044857023,1.8694543640749464,-21.6539307955143,-17.630545635925053,0,1,0.07585818002124355,0.9241418199787564
1011,506,20,6.5,35,3,2,-22.0,-21.75,-0.5665574621474933,-0.11910817927762396,-22.566557462147493,-21.869108179277625,0,1,0.4378234991142019,0.5621765008857982
1012,507,20,6.5,30,3,2,-22.0,-19.5,-0.4851762807571073,1.1140864670842394,-22.485176280757106,-18.38591353291576,0,1,0.07585818002124355,0.9241418199787564
1013,507,20,6.5,35,3,1,-22.0,-21.75,0.01790029819942271,-1.7820468214833072,-21.98209970180058,-23.532046821483306,1,0,0.4378234991142019,0.5621765008857982
1014,508,20,6.5,30,3,2,-22.0,-19.5,-0.4729333558111011,-0.8541237732204621,-22.4729333558111,-20.35412377322046,0,1,0.07585818002124355,0.9241418199787564
1015,508,20,6.5,35,3,1,-22.0,-21.75,0.1842731376292103,-0.36032307887390136,-21.81572686237079,-22.1103230788739,1,0,0.4378234991142019,0.5621765008857982
1016,509,20,6.5,30,3,2,-22.0,-19.5,-0.8521592075373805,1.5197577911661417,-22.85215920753738,-17.980242208833857,0,1,0.07585818002124355,0.9241418199787564
1017,509,20,6.5,35,3,1,-22.0,-21.75,0.49151943217889427,0.0376399098670318,-21.508480567821106,-21.712360090132968,1,0,0.4378234991142019,0.5621765008857982
1018,510,20,6.5,30,3,2,-22.0,-19.5,0.8241622720451232,-0.1226540834527133,-21.175837727954878,-19.622654083452712,0,1,0.07585818002124355,0.9241418199787564
1019,510,20,6.5,35,3,2,-22.0,-21.75,-1.4570230049141633,-0.5521271001234085,-23.457023004914163,-22.302127100123407,0,1,0.4378234991142019,0.5621765008857982
1020,511,20,6.5,30,3,2,-22.0,-19.5,1.1714551058981546,1.2984928762268244,-20.828544894101846,-18.201507123773176,0,1,0.07585818002124355,0.9241418199787564
1021,511,20,6.5,35,3,1,-22.0,-21.75,1.554544818545994,0.20165964014457477,-20.445455181454005,-21.548340359855427,1,0,0.4378234991142019,0.5621765008857982
1022,512,20,6.5,30,3,2,-22.0,-19.5,-0.4046997711447554,-0.798507411469287,-22.404699771144756,-20.298507411469288,0,1,0.07585818002124355,0.9241418199787564
1023,512,20,6.5,35,3,2,-22.0,-21.75,-0.4885368550239613,-0.7132178466530947,-22.488536855023963,-22.463217846653095,0,1,0.4378234991142019,0.5621765008857982
1024,513,20,6.5,30,3,2,-22.0,-19.5,1.8570292016946517,1.8096761947952538,-20.14297079830535,-17.690323805204745,0,1,0.07585818002124355,0.9241418199787564
1025,513,20,6.5,35,3,2,-22.0,-21.75,-0.8264692196230369,1.8632319165409421,-22.826469219623036,-19.886768083459057,0,1,0.4378234991142019,0.5621765008857982
1026,514,20,6.5,30,3,2,-22.0,-19.5,-1.0050800476062018,0.5578473255908394,-23.005080047606203,-18.94215267440916,0,1,0.07585818002124355,0.9241418199787564
1027,514,20,6.5,35,3,2,-22.0,-21.75,0.7587380210788504,2.7416252449599643,-21.24126197892115,-19.008374755040037,0,1,0.4378234991142019,0.5621765008857982
1028,515,20,6.5,30,3,2,-22.0,-19.5,0.32227066626527673,-0.9548399525648679,-21.677729333734725,-20.454839952564868,0,1,0.07585818002124355,0.9241418199787564
1029,515,20,6.5,35,3,2,-22.0,-21.75,0.5255479918999054,2.6060987294221865,-21.474452008100094,-19.143901270577814,0,1,0.4378234991142019,0.5621765008857982
1030,516,20,6.5,30,3,2,-22.0,-19.5,0.6580694472194677,0.5388751009710149,-21.341930552780532,-18.961124899028984,0,1,0.07585818002124355,0.9241418199787564
1031,516,20,6.5,35,3,2,-22.0,-21.75,0.0854698191841478,0.6756648319938311,-21.914530180815852,-21.07433516800617,0,1,0.4378234991142019,0.5621765008857982
1032,517,20,6.5,30,3,2,-22.0,-19.5,-0.28623016427406384,0.03811711894857704,-22.286230164274063,-19.461882881051423,0,1,0.07585818002124355,0.9241418199787564
1033,517,20,6.5,35,3,1,-22.0,-21.75,0.7897809731114196,-0.04311696250707509,-21.21021902688858,-21.793116962507074,1,0,0.4378234991142019,0.5621765008857982
1034,518,20,6.5,30,3,2,-22.0,-19.5,-0.5350134498804714,0.010249104704556306,-22.53501344988047,-19.489750895295444,0,1,0.07585818002124355,0.9241418199787564
1035,518,20,6.5,35,3,1,-22.0,-21.75,1.3938598291744997,0.0624831283581591,-20.6061401708255,-21.68751687164184,1,0,0.4378234991142019,0.5621765008857982
1036,519,20,6.5,30,3,2,-22.0,-19.5,1.7990416711578234,-0.11618595391796473,-20.200958328842177,-19.616185953917963,0,1,0.07585818002124355,0.9241418199787564
1037,519,20,6.5,35,3,1,-22.0,-21.75,0.5168469231810998,0.04168146513010649,-21.4831530768189,-21.708318534869893,1,0,0.4378234991142019,0.5621765008857982
1038,520,20,6.5,30,3,2,-22.0,-19.5,1.2711987350963343,0.6861006014842075,-20.728801264903666,-18.813899398515794,0,1,0.07585818002124355,0.9241418199787564
1039,520,20,6.5,35,3,2,-22.0,-21.75,-0.25842235915191736,-0.26909156838464815,-22.25842235915192,-22.01909156838465,0,1,0.4378234991142019,0.5621765008857982
1040,521,20,6.5,30,3,2,-22.0,-19.5,-0.3291361960226854,-0.09506605873801288,-22.329136196022684,-19.595066058738013,0,1,0.07585818002124355,0.9241418199787564
1041,521,20,6.5,35,3,1,-22.0,-21.75,1.3936818028076505,0.10037497703017347,-20.60631819719235,-21.649625022969825,1,0,0.4378234991142019,0.5621765008857982
1042,522,20,6.5,30,3,2,-22.0,-19.5,1.9292772720719733,0.14568458493132164,-20.070722727928025,-19.35431541506868,0,1,0.07585818002124355,0.9241418199787564
1043,522,20,6.5,35,3,2,-22.0,-21.75,0.0890570107221964,0.3955326028206491,-21.910942989277803,-21.354467397179352,0,1,0.4378234991142019,0.5621765008857982
1044,523,20,6.5,30,3,2,-22.0,-19.5,-1.653603701792028,-0.8915148774417578,-23.65360370179203,-20.391514877441757,0,1,0.07585818002124355,0.9241418199787564
1045,523,20,6.5,35,3,1,-22.0,-21.75,-0.3398619324274584,-0.5919844481373266,-22.339861932427457,-22.341984448137328,1,0,0.4378234991142019,0.5621765008857982
1046,524,20,6.5,30,3,2,-22.0,-19.5,-0.834281412263959,0.8850993310722164,-22.83428141226396,-18.614900668927785,0,1,0.07585818002124355,0.9241418199787564
1047,524,20,6.5,35,3,2,-22.0,-21.75,-0.17457058883000504,-0.2070006241143137,-22.174570588830004,-21.957000624114315,0,1,0.4378234991142019,0.5621765008857982
1048,525,20,6.5,30,3,2,-22.0,-19.5,-0.8369640617960717,-0.932563984351459,-22.83696406179607,-20.43256398435146,0,1,0.07585818002124355,0.9241418199787564
1049,525,20,6.5,35,3,2,-22.0,-21.75,-0.041249680790663525,1.5176474509125637,-22.041249680790663,-20.232352549087437,0,1,0.4378234991142019,0.5621765008857982
1050,526,20,6.5,30,3,2,-22.0,-19.5,1.382455156341955,2.2454550905634116,-20.617544843658045,-17.25454490943659,0,1,0.07585818002124355,0.9241418199787564
1051,526,20,6.5,35,3,2,-22.0,-21.75,-0.40475786139411163,-0.3472362047900635,-22.40475786139411,-22.097236204790065,0,1,0.4378234991142019,0.5621765008857982
1052,527,20,6.5,30,3,2,-22.0,-19.5,1.618428597357283,0.3597448284792443,-20.381571402642717,-19.140255171520757,0,1,0.07585818002124355,0.9241418199787564
1053,527,20,6.5,35,3,2,-22.0,-21.75,-1.933690969136331,-0.8495152333259338,-23.933690969136332,-22.599515233325935,0,1,0.4378234991142019,0.5621765008857982
1054,528,20,6.5,30,3,2,-22.0,-19.5,0.5887901089378774,-0.41326809118640573,-21.41120989106212,-19.913268091186406,0,1,0.07585818002124355,0.9241418199787564
1055,528,20,6.5,35,3,1,-22.0,-21.75,0.523058130321172,-0.8037996546381602,-21.47694186967883,-22.55379965463816,1,0,0.4378234991142019,0.5621765008857982
1056,529,20,6.5,30,3,2,-22.0,-19.5,-0.34352887311915653,-0.7315655825490169,-22.343528873119155,-20.231565582549017,0,1,0.07585818002124355,0.9241418199787564
1057,529,20,6.5,35,3,2,-22.0,-21.75,-0.29220923142743593,0.21940671684905552,-22.292209231427435,-21.530593283150946,0,1,0.4378234991142019,0.5621765008857982
1058,530,20,6.5,30,3,2,-22.0,-19.5,-0.6123871428635562,-0.5221489967031626,-22.612387142863557,-20.022148996703162,0,1,0.07585818002124355,0.9241418199787564
1059,530,20,6.5,35,3,2,-22.0,-21.75,0.35798539805825946,0.8506012489366348,-21.64201460194174,-20.899398751063366,0,1,0.4378234991142019,0.5621765008857982
1060,531,20,6.5,30,3,2,-22.0,-19.5,0.3050969003633625,0.26946604160569654,-21.694903099636637,-19.230533958394304,0,1,0.07585818002124355,0.9241418199787564
1061,531,20,6.5,35,3,2,-22.0,-21.75,0.2515288935590881,0.8404272345757328,-21.748471106440913,-20.90957276542427,0,1,0.4378234991142019,0.5621765008857982
1062,532,20,6.5,30,3,2,-22.0,-19.5,1.1314300844071035,1.0213899970331761,-20.868569915592897,-18.478610002966825,0,1,0.07585818002124355,0.9241418199787564
1063,532,20,6.5,35,3,2,-22.0,-21.75,-0.03454687839624221,0.30812565317384943,-22.03454687839624,-21.44187434682615,0,1,0.4378234991142019,0.5621765008857982
1064,533,20,6.5,30,3,2,-22.0,-19.5,-0.41066874116136426,-0.42218392917456954,-22.410668741161363,-19.92218392917457,0,1,0.07585818002124355,0.9241418199787564
1065,533,20,6.5,35,3,1,-22.0,-21.75,-0.8348797200258369,-1.5671315077263344,-22.834879720025835,-23.317131507726334,1,0,0.4378234991142019,0.5621765008857982
1066,534,20,6.5,30,3,2,-22.0,-19.5,-0.16049328912185074,0.45632639926141866,-22.160493289121852,-19.043673600738583,0,1,0.07585818002124355,0.9241418199787564
1067,534,20,6.5,35,3,1,-22.0,-21.75,1.9461806064940286,-0.3665661462498974,-20.05381939350597,-22.116566146249898,1,0,0.4378234991142019,0.5621765008857982
1068,535,20,6.5,30,3,2,-22.0,-19.5,-0.16761839533339437,0.44480487161245635,-22.167618395333395,-19.055195128387545,0,1,0.07585818002124355,0.9241418199787564
1069,535,20,6.5,35,3,2,-22.0,-21.75,-0.49823300124855563,3.641606991238557,-22.498233001248554,-18.108393008761443,0,1,0.4378234991142019,0.5621765008857982
1070,536,20,6.5,30,3,2,-22.0,-19.5,1.817658206963276,1.9548925863856021,-20.182341793036723,-17.5451074136144,0,1,0.07585818002124355,0.9241418199787564
1071,536,20,6.5,35,3,1,-22.0,-21.75,0.7658401587379687,-1.2462173921700173,-21.23415984126203,-22.996217392170017,1,0,0.4378234991142019,0.5621765008857982
1072,537,20,6.5,30,3,2,-22.0,-19.5,-1.0963812615582715,-0.38482662418021546,-23.09638126155827,-19.884826624180217,0,1,0.07585818002124355,0.9241418199787564
1073,537,20,6.5,35,3,2,-22.0,-21.75,-0.4038483191888867,-0.24074940688604063,-22.403848319188885,-21.990749406886042,0,1,0.4378234991142019,0.5621765008857982
1074,538,20,6.5,30,3,2,-22.0,-19.5,-1.5591737069353613,0.5566640295326345,-23.55917370693536,-18.943335970467366,0,1,0.07585818002124355,0.9241418199787564
1075,538,20,6.5,35,3,1,-22.0,-21.75,0.8642826780330145,-0.16122675171017456,-21.135717321966986,-21.911226751710174,1,0,0.4378234991142019,0.5621765008857982
1076,539,20,6.5,30,3,2,-22.0,-19.5,1.595440192720311,-0.056376677187234124,-20.40455980727969,-19.556376677187234,0,1,0.07585818002124355,0.9241418199787564
1077,539,20,6.5,35,3,1,-22.0,-21.75,2.7007736354420095,0.08534600034412679,-19.299226364557992,-21.664653999655872,1,0,0.4378234991142019,0.5621765008857982
1078,540,20,6.5,30,3,2,-22.0,-19.5,0.19187476170158957,-0.6829718099677845,-21.80812523829841,-20.182971809967786,0,1,0.07585818002124355,0.9241418199787564
1079,540,20,6.5,35,3,1,-22.0,-21.75,0.6758809994329864,0.32815265653421893,-21.324119000567013,-21.42184734346578,1,0,0.4378234991142019,0.5621765008857982
1080,541,20,6.5,30,3,2,-22.0,-19.5,0.5569246235434103,1.8844874195796364,-21.44307537645659,-17.615512580420365,0,1,0.07585818002124355,0.9241418199787564
1081,541,20,6.5,35,3,1,-22.0,-21.75,-0.09115739068757248,-1.1493994745939207,-22.091157390687574,-22.89939947459392,1,0,0.4378234991142019,0.5621765008857982
1082,542,20,6.5,30,3,2,-22.0,-19.5,0.5351307010409061,0.7985880866598118,-21.464869298959094,-18.701411913340188,0,1,0.07585818002124355,0.9241418199787564
1083,542,20,6.5,35,3,2,-22.0,-21.75,-0.34115652402768004,-0.09197527890846292,-22.34115652402768,-21.841975278908464,0,1,0.4378234991142019,0.5621765008857982
1084,543,20,6.5,30,3,2,-22.0,-19.5,-0.396422305608975,0.4436399728658959,-22.396422305608976,-19.056360027134104,0,1,0.07585818002124355,0.9241418199787564
1085,543,20,6.5,35,3,1,-22.0,-21.75,0.4679620151180503,-0.2630944279830064,-21.53203798488195,-22.013094427983006,1,0,0.4378234991142019,0.5621765008857982
1086,544,20,6.5,30,3,2,-22.0,-19.5,-0.7698264677768986,1.1460202880493155,-22.7698264677769,-18.353979711950686,0,1,0.07585818002124355,0.9241418199787564
1087,544,20,6.5,35,3,2,-22.0,-21.75,-0.7287914008218661,0.6211023842567077,-22.728791400821866,-21.12889761574329,0,1,0.4378234991142019,0.5621765008857982
1088,545,20,6.5,30,3,2,-22.0,-19.5,-0.3790988317563762,-1.4177851438047138,-22.379098831756377,-20.917785143804714,0,1,0.07585818002124355,0.9241418199787564
1089,545,20,6.5,35,3,1,-22.0,-21.75,1.2176303496804701,0.75577190426818,-20.78236965031953,-20.99422809573182,1,0,0.4378234991142019,0.5621765008857982
1090,546,20,6.5,30,3,2,-22.0,-19.5,0.7231272049582209,-0.6834197311311737,-21.27687279504178,-20.183419731131174,0,1,0.07585818002124355,0.9241418199787564
1091,546,20,6.5,35,3,2,-22.0,-21.75,-0.7356282514774776,2.1465141863999606,-22.73562825147748,-19.603485813600038,0,1,0.4378234991142019,0.5621765008857982
1092,547,20,6.5,30,3,2,-22.0,-19.5,0.7453859814152828,1.4815271059566038,-21.254614018584718,-18.018472894043395,0,1,0.07585818002124355,0.9241418199787564
1093,547,20,6.5,35,3,2,-22.0,-21.75,2.3046801067377998,2.616036404663791,-19.6953198932622,-19.13396359533621,0,1,0.4378234991142019,0.5621765008857982
1094,548,20,6.5,30,3,2,-22.0,-19.5,0.21378269956177653,2.136399892795293,-21.786217300438224,-17.363600107204707,0,1,0.07585818002124355,0.9241418199787564
1095,548,20,6.5,35,3,2,-22.0,-21.75,0.26444047323605147,0.7031132540369548,-21.73555952676395,-21.046886745963047,0,1,0.4378234991142019,0.5621765008857982
1096,549,20,6.5,30,3,2,-22.0,-19.5,1.1960844983495855,1.3688609759041688,-20.803915501650415,-18.13113902409583,0,1,0.07585818002124355,0.9241418199787564
1097,549,20,6.5,35,3,2,-22.0,-21.75,0.22185396662953674,0.7350261077479114,-21.77814603337046,-21.014973892252087,0,1,0.4378234991142019,0.5621765008857982
1098,550,20,6.5,30,3,1,-22.0,-19.5,2.0397247782574044,-1.1977603699407262,-19.960275221742595,-20.697760369940728,1,0,0.07585818002124355,0.9241418199787564
1099,550,20,6.5,35,3,1,-22.0,-21.75,5.698794252715023,0.2724119517011427,-16.30120574728498,-21.47758804829886,1,0,0.4378234991142019,0.5621765008857982
1100,551,20,6.5,30,3,2,-22.0,-19.5,1.0759040408473635,-0.5478486403745425,-20.924095959152638,-20.047848640374543,0,1,0.07585818002124355,0.9241418199787564
1101,551,20,6.5,35,3,2,-22.0,-21.75,1.3317524304874215,1.0903659654159412,-20.66824756951258,-20.65963403458406,0,1,0.4378234991142019,0.5621765008857982
1102,552,20,6.5,30,3,2,-22.0,-19.5,0.85038679760543,0.6609219528142039,-21.14961320239457,-18.839078047185797,0,1,0.07585818002124355,0.9241418199787564
1103,552,20,6.5,35,3,2,-22.0,-21.75,-0.47462377023174473,1.575383712134084,-22.474623770231744,-20.174616287865916,0,1,0.4378234991142019,0.5621765008857982
1104,553,20,6.5,30,3,1,-22.0,-19.5,5.290447994937592,-0.5077775263101826,-16.709552005062406,-20.007777526310182,1,0,0.07585818002124355,0.9241418199787564
1105,553,20,6.5,35,3,1,-22.0,-21.75,0.7764778534083869,-0.8005048010070683,-21.223522146591613,-22.55050480100707,1,0,0.4378234991142019,0.5621765008857982
1106,554,20,6.5,30,3,2,-22.0,-19.5,2.3964822785604647,0.12013631924156905,-19.603517721439534,-19.37986368075843,0,1,0.07585818002124355,0.9241418199787564
1107,554,20,6.5,35,3,2,-22.0,-21.75,-1.2682845754445775,-0.8810430306839291,-23.26828457544458,-22.63104303068393,0,1,0.4378234991142019,0.5621765008857982
1108,555,20,6.5,30,3,2,-22.0,-19.5,0.8425958290397415,1.0967022445940766,-21.15740417096026,-18.403297755405923,0,1,0.07585818002124355,0.9241418199787564
1109,555,20,6.5,35,3,1,-22.0,-21.75,0.7942433771196568,0.028494335822965313,-21.205756622880344,-21.721505664177034,1,0,0.4378234991142019,0.5621765008857982
1110,556,20,6.5,30,3,2,-22.0,-19.5,0.18297599130085743,-0.06419455885596162,-21.817024008699143,-19.564194558855963,0,1,0.07585818002124355,0.9241418199787564
1111,556,20,6.5,35,3,2,-22.0,-21.75,0.431468580134012,1.4758457817162853,-21.568531419865987,-20.274154218283716,0,1,0.4378234991142019,0.5621765008857982
1112,557,20,6.5,30,3,2,-22.0,-19.5,-0.018837384260018377,0.9873978455268839,-22.018837384260017,-18.512602154473115,0,1,0.07585818002124355,0.9241418199787564
1113,557,20,6.5,35,3,2,-22.0,-21.75,1.1509635947000194,1.8759273703186075,-20.84903640529998,-19.874072629681393,0,1,0.4378234991142019,0.5621765008857982
1114,558,20,6.5,30,3,2,-22.0,-19.5,1.8936952807541416,2.0067338402193804,-20.10630471924586,-17.49326615978062,0,1,0.07585818002124355,0.9241418199787564
1115,558,20,6.5,35,3,1,-22.0,-21.75,0.2756648665098929,-0.44712224539432965,-21.724335133490108,-22.19712224539433,1,0,0.4378234991142019,0.5621765008857982
1116,559,20,6.5,30,3,2,-22.0,-19.5,2.2779138535611816,0.2496055912327986,-19.72208614643882,-19.2503944087672,0,1,0.07585818002124355,0.9241418199787564
1117,559,20,6.5,35,3,2,-22.0,-21.75,-0.28900018335367034,1.9613103685010669,-22.28900018335367,-19.788689631498933,0,1,0.4378234991142019,0.5621765008857982
1118,560,20,6.5,30,3,2,-22.0,-19.5,0.4089251759834468,3.3625398694514397,-21.59107482401655,-16.13746013054856,0,1,0.07585818002124355,0.9241418199787564
1119,560,20,6.5,35,3,1,-22.0,-21.75,4.9596808136057104,0.11750369068939022,-17.04031918639429,-21.63249630931061,1,0,0.4378234991142019,0.5621765008857982
1120,561,20,6.5,30,3,2,-22.0,-19.5,2.814857627458757,0.4029212732464919,-19.185142372541243,-19.09707872675351,0,1,0.07585818002124355,0.9241418199787564
1121,561,20,6.5,35,3,1,-22.0,-21.75,1.534800133369337,0.3806700617045477,-20.465199866630662,-21.36932993829545,1,0,0.4378234991142019,0.5621765008857982
1122,562,20,6.5,30,3,2,-22.0,-19.5,-1.7429505017729578,1.424890813077111,-23.74295050177296,-18.075109186922887,0,1,0.07585818002124355,0.9241418199787564
1123,562,20,6.5,35,3,2,-22.0,-21.75,-1.0305897374411497,1.9071594647798298,-23.03058973744115,-19.84284053522017,0,1,0.4378234991142019,0.5621765008857982
1124,563,20,6.5,30,3,2,-22.0,-19.5,-0.25661343029900086,1.3906178195301202,-22.256613430299,-18.10938218046988,0,1,0.07585818002124355,0.9241418199787564
1125,563,20,6.5,35,3,2,-22.0,-21.75,-1.1278608489677246,1.5237269311204145,-23.127860848967725,-20.226273068879586,0,1,0.4378234991142019,0.5621765008857982
1126,564,20,6.5,30,3,2,-22.0,-19.5,1.1173628752622227,4.048218613680378,-20.882637124737776,-15.451781386319622,0,1,0.07585818002124355,0.9241418199787564
1127,564,20,6.5,35,3,1,-22.0,-21.75,0.5238968750732337,-0.03370688262743885,-21.476103124926766,-21.78370688262744,1,0,0.4378234991142019,0.5621765008857982
1128,565,20,6.5,30,3,2,-22.0,-19.5,0.06676822187058201,-0.2208823703738835,-21.933231778129418,-19.720882370373882,0,1,0.07585818002124355,0.9241418199787564
1129,565,20,6.5,35,3,1,-22.0,-21.75,1.0851165603642097,-0.9166559493526838,-20.91488343963579,-22.666655949352684,1,0,0.4378234991142019,0.5621765008857982
1130,566,20,6.5,30,3,2,-22.0,-19.5,1.0937205415790872,0.9038371584220886,-20.90627945842091,-18.59616284157791,0,1,0.07585818002124355,0.9241418199787564
1131,566,20,6.5,35,3,2,-22.0,-21.75,2.1548655686009592,2.5256755638827544,-19.84513443139904,-19.224324436117247,0,1,0.4378234991142019,0.5621765008857982
1132,567,20,6.5,30,3,2,-22.0,-19.5,-0.7632880587162668,1.8600708564138662,-22.763288058716267,-17.639929143586134,0,1,0.07585818002124355,0.9241418199787564
1133,567,20,6.5,35,3,1,-22.0,-21.75,1.4603111603781425,0.6741476330724984,-20.539688839621856,-21.075852366927503,1,0,0.4378234991142019,0.5621765008857982
1134,568,20,6.5,30,3,2,-22.0,-19.5,0.49345104470120715,-1.299134102587982,-21.506548955298793,-20.79913410258798,0,1,0.07585818002124355,0.9241418199787564
1135,568,20,6.5,35,3,2,-22.0,-21.75,-0.2325683966053523,0.8062221888930491,-22.232568396605352,-20.94377781110695,0,1,0.4378234991142019,0.5621765008857982
1136,569,20,6.5,30,3,2,-22.0,-19.5,-0.3473674448331678,0.6984500356797343,-22.347367444833168,-18.801549964320266,0,1,0.07585818002124355,0.9241418199787564
1137,569,20,6.5,35,3,2,-22.0,-21.75,0.043113880175131535,-0.11487942442109224,-21.95688611982487,-21.864879424421094,0,1,0.4378234991142019,0.5621765008857982
1138,570,20,6.5,30,3,2,-22.0,-19.5,0.501129164367729,0.19168206910846944,-21.49887083563227,-19.30831793089153,0,1,0.07585818002124355,0.9241418199787564
1139,570,20,6.5,35,3,1,-22.0,-21.75,0.040748815889706975,-0.4199124097540383,-21.959251184110293,-22.169912409754037,1,0,0.4378234991142019,0.5621765008857982
1140,571,20,6.5,30,3,2,-22.0,-19.5,2.6969529147255935,1.009801124120504,-19.303047085274407,-18.490198875879496,0,1,0.07585818002124355,0.9241418199787564
1141,571,20,6.5,35,3,1,-22.0,-21.75,0.17999401602631132,-0.1327760881795209,-21.82000598397369,-21.882776088179522,1,0,0.4378234991142019,0.5621765008857982
1142,572,20,6.5,30,3,2,-22.0,-19.5,2.0348921423608544,1.5791032571710872,-19.965107857639147,-17.920896742828912,0,1,0.07585818002124355,0.9241418199787564
1143,572,20,6.5,35,3,1,-22.0,-21.75,2.286093875820492,0.48454717642849154,-19.71390612417951,-21.265452823571508,1,0,0.4378234991142019,0.5621765008857982
1144,573,20,6.5,30,3,2,-22.0,-19.5,0.6488422567930695,-0.05857762280835533,-21.35115774320693,-19.558577622808354,0,1,0.07585818002124355,0.9241418199787564
1145,573,20,6.5,35,3,1,-22.0,-21.75,1.1125228538140017,0.406786998784528,-20.887477146185997,-21.34321300121547,1,0,0.4378234991142019,0.5621765008857982
1146,574,20,6.5,30,3,2,-22.0,-19.5,0.6790274457053667,-1.777605821012442,-21.320972554294634,-21.277605821012443,0,1,0.07585818002124355,0.9241418199787564
1147,574,20,6.5,35,3,1,-22.0,-21.75,3.1471362502510827,0.2823399492461391,-18.852863749748916,-21.46766005075386,1,0,0.4378234991142019,0.5621765008857982
1148,575,20,6.5,30,3,2,-22.0,-19.5,2.4222294465977283,4.108765133806755,-19.57777055340227,-15.391234866193244,0,1,0.07585818002124355,0.9241418199787564
1149,575,20,6.5,35,3,2,-22.0,-21.75,1.0017635934141067,2.8804501232680657,-20.998236406585892,-18.869549876731934,0,1,0.4378234991142019,0.5621765008857982
1150,576,20,6.5,30,3,2,-22.0,-19.5,1.2175550290102897,0.9234143098595132,-20.78244497098971,-18.576585690140487,0,1,0.07585818002124355,0.9241418199787564
1151,576,20,6.5,35,3,2,-22.0,-21.75,-0.42420603471078977,1.500362351189876,-22.42420603471079,-20.249637648810126,0,1,0.4378234991142019,0.5621765008857982
1152,577,20,6.5,30,3,2,-22.0,-19.5,-0.14128340802496225,-0.13765431207331577,-22.14128340802496,-19.637654312073316,0,1,0.07585818002124355,0.9241418199787564
1153,577,20,6.5,35,3,2,-22.0,-21.75,0.32125989398727495,1.0996071734534598,-21.678740106012725,-20.65039282654654,0,1,0.4378234991142019,0.5621765008857982
1154,578,20,6.5,30,3,2,-22.0,-19.5,0.4305388265974997,4.861359337165234,-21.5694611734025,-14.638640662834767,0,1,0.07585818002124355,0.9241418199787564
1155,578,20,6.5,35,3,2,-22.0,-21.75,-0.2797461593153597,-0.12443336646578958,-22.27974615931536,-21.87443336646579,0,1,0.4378234991142019,0.5621765008857982
1156,579,20,6.5,30,3,2,-22.0,-19.5,-0.30596855268708867,-1.422592301127444,-22.305968552687087,-20.922592301127445,0,1,0.07585818002124355,0.9241418199787564
1157,579,20,6.5,35,3,1,-22.0,-21.75,0.20509515016535276,-1.2515330045772584,-21.794904849834648,-23.001533004577258,1,0,0.4378234991142019,0.5621765008857982
1158,580,20,6.5,30,3,2,-22.0,-19.5,0.753626022970834,-1.3835310957720395,-21.246373977029165,-20.88353109577204,0,1,0.07585818002124355,0.9241418199787564
1159,580,20,6.5,35,3,1,-22.0,-21.75,3.770537752966684,-0.765705049122462,-18.229462247033315,-22.515705049122463,1,0,0.4378234991142019,0.5621765008857982
1160,581,20,6.5,30,3,2,-22.0,-19.5,0.3460840673757675,0.4208348753073585,-21.653915932624233,-19.07916512469264,0,1,0.07585818002124355,0.9241418199787564
1161,581,20,6.5,35,3,1,-22.0,-21.75,1.9950253289364328,1.695381774513447,-20.004974671063568,-20.054618225486553,1,0,0.4378234991142019,0.5621765008857982
